[2021-02-15 04:28:32] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_1","cat_c","cat_c_p_1"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_2","cat_c_p_1","cat_c_p_2","cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_1","cat_c_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_1","cat_c_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"request_declaration"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"request_declaration"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"request_declaration"}} []
[2021-02-15 04:33:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"request_declaration"}} []
[2021-02-15 04:33:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:33:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:34:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-15 04:34:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-15 04:34:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cms_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:34:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-15 04:34:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-15 04:34:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-15 04:34:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-15 04:34:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_1","cat_c_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["cat_c_1","cat_c_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2021-02-15 04:34:13] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2021-02-15 04:34:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/install/start","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2021-02-15 04:34:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/setup/index.php/session/prolong","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-15 04:45:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/admin/index/index/key/8800f9137326a73f856500da437ebfade4a2624c7e210b0b6c237839cc08d46b/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2021-02-15 04:45:39] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backend::setup_wizard was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2021-02-15 04:45:39] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
